"UID","date","Province_State","Country_Region","positive","death","positiveIncrease","deathIncrease","iso2","iso3","code3","FIPS","Admin2","Lat","Long_","Combined_Key","Population","interval_start","mean_rt","std_rt","ci_lower","ci_upper"
104,"2020-04-28",NA,"Burma",150,5,4,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-04-22",0.691411039116037,0.12623380754398,0.466492124658915,0.959882199046269
104,"2020-04-29",NA,"Burma",150,6,0,1,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-04-23",0.697745052889519,0.131861420605091,0.463646520417605,0.978925903960335
104,"2020-04-30",NA,"Burma",151,6,1,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-04-24",0.345518036774849,0.0958294613991822,0.183973802718493,0.557123516425779
104,"2020-05-01",NA,"Burma",151,6,0,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-04-25",0.243832973131169,0.0862079743889635,0.105269771044086,0.439590476743694
104,"2020-05-02",NA,"Burma",151,6,0,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-04-26",0.219346693665069,0.0895479127076649,0.0804963707172221,0.42656834369758
104,"2020-05-03",NA,"Burma",155,6,4,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-04-27",0.437847514439397,0.138459541347196,0.209964902137236,0.748053872588951
104,"2020-05-04",NA,"Burma",161,6,6,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-04-28",0.79513000855994,0.198782502139985,0.454485501790494,1.22948065269121
104,"2020-05-05",NA,"Burma",161,6,0,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-04-29",0.619098996721884,0.178718486206203,0.319897485742384,1.01542752475223
104,"2020-05-06",NA,"Burma",161,6,0,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-04-30",0.656880644260568,0.189625108394647,0.339419814350291,1.07739584491493
104,"2020-05-07",NA,"Burma",176,6,15,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-05-01",1.53346386131849,0.300737005855859,1.0017095061333,2.17662996394578
104,"2020-05-08",NA,"Burma",177,6,1,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-05-02",1.45744579191821,0.280485573431089,0.960465960497236,2.05640333291724
104,"2020-05-09",NA,"Burma",178,6,1,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-05-03",1.35450919062189,0.255978176209778,0.900061520328608,1.90035619509017
104,"2020-05-10",NA,"Burma",180,6,2,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-05-04",1.17203584148769,0.229855139475995,0.765612723952753,1.66361164142926
104,"2020-05-11",NA,"Burma",180,6,0,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-05-05",0.872379465277971,0.195069978653646,0.532872041173628,1.29421216865604
104,"2020-05-12",NA,"Burma",180,6,0,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-05-06",0.899784557954832,0.20119794366916,0.549611783744962,1.33486879325258
104,"2020-05-13",NA,"Burma",181,6,1,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-05-07",0.981745340792762,0.214234397016812,0.607715839382847,1.44402481383795
104,"2020-05-14",NA,"Burma",181,6,0,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-05-08",0.284522229382561,0.116155713744398,0.104414643644644,0.553316642730823
104,"2020-05-15",NA,"Burma",182,6,1,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-05-09",0.329909184677641,0.134684860652974,0.121070856319258,0.641581653806217
104,"2020-05-16",NA,"Burma",182,6,0,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-05-10",0.33144805736197,0.148228077454323,0.10762028203167,0.678910934152581
104,"2020-05-17",NA,"Burma",184,6,2,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-05-11",0.388413344246739,0.173703728220747,0.126116755624992,0.795593941562616
104,"2020-05-18",NA,"Burma",191,6,7,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-05-12",1.0750052162,0.310327275476662,0.55547088210969,1.76319117227074
104,"2020-05-19",NA,"Burma",193,6,2,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-05-13",1.25595102906342,0.335667031808676,0.686640114778527,1.99430633070706
104,"2020-05-20",NA,"Burma",199,6,6,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-05-14",1.5999597477554,0.367055939694664,0.963280284623864,2.39554059693896
104,"2020-05-21",NA,"Burma",199,6,0,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-05-15",1.43222175109686,0.328574204093266,0.862291053244661,2.14439479079697
104,"2020-05-22",NA,"Burma",199,6,0,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-05-16",1.24018155623486,0.292313596105384,0.735010188825399,1.875336875931
104,"2020-05-23",NA,"Burma",201,6,2,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-05-17",1.32144447195047,0.295483966777257,0.807172613630337,1.96041927151119
104,"2020-05-24",NA,"Burma",201,6,0,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-05-18",1.13274022007062,0.26698943031156,0.671333643738342,1.71286977690415
104,"2020-05-25",NA,"Burma",203,6,2,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-05-19",0.800627842650358,0.222054210710768,0.426300606907742,1.29095604735799
104,"2020-05-26",NA,"Burma",206,6,3,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-05-20",0.907237725670252,0.242469481272435,0.49599530687926,1.44058955953855
104,"2020-05-27",NA,"Burma",206,6,0,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-05-21",0.54199493734603,0.191624147783078,0.233994944280063,0.977127128628501
104,"2020-05-28",NA,"Burma",206,6,0,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-05-22",0.599951625567413,0.212114931411305,0.259016528609662,1.08161344103555
104,"2020-05-29",NA,"Burma",207,6,1,0,"MM","MMR",104,NA,NA,21.9162,95.956,"Burma",54409794,"2020-05-23",0.756339811904201,0.252113270634734,0.345846723820749,1.32470306331237
108,"2020-03-08",NA,"Burundi",0,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-02",5,5,0.126589039921449,18.4443972705697
108,"2020-03-09",NA,"Burundi",0,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-03",5,5,0.126589039921449,18.4443972705697
108,"2020-03-10",NA,"Burundi",0,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-04",5,5,0.126589039921449,18.4443972705697
108,"2020-03-11",NA,"Burundi",0,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-05",5,5,0.126589039921449,18.4443972705697
108,"2020-03-12",NA,"Burundi",0,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-06",5,5,0.126589039921449,18.4443972705697
108,"2020-03-13",NA,"Burundi",0,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-07",5,5,0.126589039921449,18.4443972705697
108,"2020-03-14",NA,"Burundi",0,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-08",5,5,0.126589039921449,18.4443972705697
108,"2020-03-15",NA,"Burundi",0,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-09",5,5,0.126589039921449,18.4443972705697
108,"2020-03-16",NA,"Burundi",0,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-10",5,5,0.126589039921449,18.4443972705697
108,"2020-03-17",NA,"Burundi",0,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-11",5,5,0.126589039921449,18.4443972705697
108,"2020-03-18",NA,"Burundi",0,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-12",5,5,0.126589039921449,18.4443972705697
108,"2020-03-19",NA,"Burundi",0,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-13",5,5,0.126589039921449,18.4443972705697
108,"2020-03-20",NA,"Burundi",0,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-14",5,5,0.126589039921449,18.4443972705697
108,"2020-03-21",NA,"Burundi",0,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-15",5,5,0.126589039921449,18.4443972705697
108,"2020-03-22",NA,"Burundi",0,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-16",5,5,0.126589039921449,18.4443972705697
108,"2020-03-23",NA,"Burundi",0,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-17",5,5,0.126589039921449,18.4443972705697
108,"2020-03-24",NA,"Burundi",0,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-18",5,5,0.126589039921449,18.4443972705697
108,"2020-03-25",NA,"Burundi",0,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-19",5,5,0.126589039921449,18.4443972705697
108,"2020-03-26",NA,"Burundi",0,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-20",5,5,0.126589039921449,18.4443972705697
108,"2020-03-27",NA,"Burundi",0,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-21",5,5,0.126589039921449,18.4443972705697
108,"2020-03-28",NA,"Burundi",0,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-22",5,5,0.126589039921449,18.4443972705697
108,"2020-03-29",NA,"Burundi",0,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-23",5,5,0.126589039921449,18.4443972705697
108,"2020-03-30",NA,"Burundi",0,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-24",5,5,0.126589039921449,18.4443972705697
108,"2020-03-31",NA,"Burundi",2,0,2,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-25",15,8.66025403784439,3.09336061447801,36.1234383386198
108,"2020-04-01",NA,"Burundi",2,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-26",5.28714977316387,3.05253734478203,1.0903373914101,12.7326685878622
108,"2020-04-02",NA,"Burundi",3,0,1,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-27",4.15146309564454,2.07573154782227,1.13113396945763,9.09925264961837
108,"2020-04-03",NA,"Burundi",3,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-28",2.84999974737647,1.42499987368824,0.776529009877347,6.24668150848654
108,"2020-04-04",NA,"Burundi",3,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-29",2.23261733463221,1.11630866731611,0.608313081393386,4.89349145824022
108,"2020-04-05",NA,"Burundi",3,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-30",1.93535385205687,0.967676926028437,0.527318787267778,4.24194392689007
108,"2020-04-06",NA,"Burundi",3,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-03-31",1.75582166255624,0.877910831278122,0.478402308070764,3.84844199434989
108,"2020-04-07",NA,"Burundi",3,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-01",0.818026561018626,0.578432128486981,0.099066811587061,2.27887614115595
108,"2020-04-08",NA,"Burundi",3,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-02",0.904520758898756,0.639592762341313,0.109541660220454,2.51983355414264
108,"2020-04-09",NA,"Burundi",3,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-03",0.519984400659086,0.519984400659086,0.0131648652107128,1.91815977205105
108,"2020-04-10",NA,"Burundi",3,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-04",0.636438255583983,0.636438255583983,0.0161132215487317,2.34774400483587
108,"2020-04-11",NA,"Burundi",5,0,2,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-05",2.3898614711752,1.37978716370891,0.492846889932788,5.75533423278936
108,"2020-04-12",NA,"Burundi",5,0,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-06",2.13236434714062,1.231121129832,0.43974479247746,5.13522213396036
108,"2020-04-13",NA,"Burundi",5,1,0,1,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-07",1.82854949605728,1.05571354377522,0.377090866181812,4.40356633132929
108,"2020-04-14",NA,"Burundi",5,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-08",1.69425546682558,0.978178849847744,0.349396208796153,4.08015552571622
108,"2020-04-15",NA,"Burundi",5,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-09",1.61226158516102,0.930839660196808,0.332487099184865,3.8826954638193
108,"2020-04-16",NA,"Burundi",5,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-10",1.55634698326451,0.898557349740227,0.320956164032807,3.7480402855635
108,"2020-04-17",NA,"Burundi",5,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-11",1.51589220829307,0.87520077452046,0.312613416861858,3.65061591428459
108,"2020-04-18",NA,"Burundi",5,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-12",0.495175040994992,0.495175040994992,0.0125367466065241,1.82664103491645
108,"2020-04-19",NA,"Burundi",5,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-13",0.59369983348588,0.59369983348588,0.0150311783845004,2.19008711765693
108,"2020-04-20",NA,"Burundi",5,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-14",0.760879107710662,0.760879107710662,0.0192637911482764,2.80679130749841
108,"2020-04-21",NA,"Burundi",5,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-15",0.926685539319558,0.926685539319558,0.0234616465463107,3.41843124642041
108,"2020-04-22",NA,"Burundi",11,1,6,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-16",7.723556922601,2.91923012200766,3.10527046132553,14.409370141736
108,"2020-04-23",NA,"Burundi",11,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-17",3.73197661330416,1.41055457393027,1.50044815565992,6.96252166201328
108,"2020-04-24",NA,"Burundi",11,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-18",2.36537969843444,0.894029491185496,0.951005318012726,4.41294496072823
108,"2020-04-25",NA,"Burundi",11,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-19",1.92064804033434,0.725936724401173,0.772200125670143,3.58323616987824
108,"2020-04-26",NA,"Burundi",11,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-20",1.68784770190305,0.637946467169623,0.678602315546953,3.14891474528154
108,"2020-04-27",NA,"Burundi",11,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-21",1.54404268311175,0.583593279026087,0.620785239617045,2.88062647282257
108,"2020-04-28",NA,"Burundi",11,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-22",1.44699935701882,0.546914349420309,0.581768789423825,2.69957864479836
108,"2020-04-29",NA,"Burundi",11,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-23",0.196830324067303,0.196830324067303,0.00498331235022152,0.726083338398461
108,"2020-04-30",NA,"Burundi",11,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-24",0.239558819178578,0.239558819178578,0.00606510418490647,0.883703606119653
108,"2020-05-01",NA,"Burundi",11,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-25",0.317920311487922,0.317920311487922,0.00804904540055683,1.1727697050933
108,"2020-05-02",NA,"Burundi",15,1,4,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-26",1.99448456946078,0.891960615477743,0.647603710764156,4.08533811597139
108,"2020-05-03",NA,"Burundi",15,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-27",1.79947755713626,0.804750828348387,0.584285464666851,3.68590179416196
108,"2020-05-04",NA,"Burundi",15,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-28",1.55383299458656,0.694895240315523,0.504525343845646,3.18274368016527
108,"2020-05-05",NA,"Burundi",15,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-29",1.44742885185791,0.647309861069753,0.46997620833121,2.96479418752811
108,"2020-05-06",NA,"Burundi",15,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-04-30",1.38307178239827,0.618528504640864,0.449079643056082,2.8329704607761
108,"2020-05-07",NA,"Burundi",15,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-05-01",1.3394290285368,0.599010871768957,0.434908959671806,2.74357623403389
108,"2020-05-08",NA,"Burundi",15,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-05-02",1.3079679149262,0.58494103403273,0.424693621718852,2.67913387705992
108,"2020-05-09",NA,"Burundi",15,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-05-03",0.256882424939256,0.256882424939256,0.00650369990915084,0.947608299481387
108,"2020-05-10",NA,"Burundi",15,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-05-04",0.311174861667236,0.311174861667236,0.00787826539722905,1.14788655384101
108,"2020-05-11",NA,"Burundi",15,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-05-05",0.405505947847867,0.405505947847867,0.0102665217240997,1.49586255953699
108,"2020-05-12",NA,"Burundi",15,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-05-06",0.502614425857375,0.502614425857375,0.0127250955239911,1.85408402888654
108,"2020-05-13",NA,"Burundi",15,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-05-07",0.610169753573604,0.610169753573604,0.015448160658798,2.25084266747943
108,"2020-05-14",NA,"Burundi",15,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-05-08",0.730528219269943,0.730528219269943,0.0184953731825816,2.69483053871533
108,"2020-05-15",NA,"Burundi",15,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-05-09",0.865013100392434,0.865013100392434,0.0219002355796309,3.19092905357704
108,"2020-05-16",NA,"Burundi",15,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-05-10",1.01434410673902,1.01434410673902,0.0256809693244146,3.74179313475113
108,"2020-05-17",NA,"Burundi",23,1,8,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-05-11",10.60817861537,3.53605953845668,4.85073476509755,18.579858532854
108,"2020-05-18",NA,"Burundi",42,1,19,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-05-12",12.6912815599673,2.39842677331238,8.43326442882094,17.8056787677051
108,"2020-05-19",NA,"Burundi",42,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-05-13",3.89450375557549,0.735992029804273,2.58786946256111,5.46393069161225
108,"2020-05-20",NA,"Burundi",42,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-05-14",2.35242468608293,0.444566478384617,1.56316911990995,3.30041675363477
108,"2020-05-21",NA,"Burundi",42,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-05-15",1.86224081441834,0.351930434018952,1.23744549704665,2.61269609164103
108,"2020-05-22",NA,"Burundi",42,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-05-16",1.61121399897432,0.30449082501371,1.07064000121383,2.26050921305383
108,"2020-05-23",NA,"Burundi",42,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-05-17",1.45849248697337,0.275629172113403,0.969157665597228,2.04624320920242
108,"2020-05-24",NA,"Burundi",42,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-05-18",0.96896608553829,0.216667403515549,0.591869658078536,1.43750254199195
108,"2020-05-25",NA,"Burundi",42,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-05-19",0.0491898680912102,0.0491898680912102,0.00124537963510581,0.18145549375224
108,"2020-05-26",NA,"Burundi",42,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-05-20",0.0617546377006743,0.0617546377006743,0.00156349205944506,0.227805414210267
108,"2020-05-27",NA,"Burundi",42,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-05-21",0.0821669881690062,0.0821669881690062,0.00208028802911032,0.30310411446307
108,"2020-05-28",NA,"Burundi",42,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-05-22",0.104138754448503,0.104138754448503,0.00263656498885032,0.3841553116621
108,"2020-05-29",NA,"Burundi",42,1,0,0,"BI","BDI",108,NA,NA,-3.3731,29.9189,"Burundi",11890781,"2020-05-23",0.129452471583215,0.129452471583215,0.00327745281863558,0.477534562707589
112,"2020-03-08",NA,"Belarus",6,0,0,0,"BY","BLR",112,NA,NA,53.7098,27.9534,"Belarus",9449321,"2020-03-02",1.86066517781026,0.759613377966677,0.682831327115157,3.61847653052034
112,"2020-03-09",NA,"Belarus",6,0,0,0,"BY","BLR",112,NA,NA,53.7098,27.9534,"Belarus",9449321,"2020-03-03",1.67025722480895,0.68187965666317,0.612954964193068,3.24818599282646
112,"2020-03-10",NA,"Belarus",9,0,3,0,"BY","BLR",112,NA,NA,53.7098,27.9534,"Belarus",9449321,"2020-03-04",2.31778799138882,0.772595997129606,1.05984026057646,4.05952563117264
112,"2020-03-11",NA,"Belarus",9,0,0,0,"BY","BLR",112,NA,NA,53.7098,27.9534,"Belarus",9449321,"2020-03-05",0.857033773896285,0.428516886948143,0.233512858549463,1.87846228143513
112,"2020-03-12",NA,"Belarus",12,0,3,0,"BY","BLR",112,NA,NA,53.7098,27.9534,"Belarus",9449321,"2020-03-06",1.54472313296057,0.583850464894602,0.621058815747461,2.88189594669745
112,"2020-03-13",NA,"Belarus",27,0,15,0,"BY","BLR",112,NA,NA,53.7098,27.9534,"Belarus",9449321,"2020-03-07",4.75101468917666,1.01291973514849,2.97743561135439,6.93232014795549
112,"2020-03-14",NA,"Belarus",27,0,0,0,"BY","BLR",112,NA,NA,53.7098,27.9534,"Belarus",9449321,"2020-03-08",2.83847674284592,0.60516527493349,1.77885826272098,4.14168989179528
112,"2020-03-15",NA,"Belarus",27,0,0,0,"BY","BLR",112,NA,NA,53.7098,27.9534,"Belarus",9449321,"2020-03-09",2.0082517386217,0.428160709296546,1.25856067268292,2.93028855952168
112,"2020-03-16",NA,"Belarus",36,0,9,0,"BY","BLR",112,NA,NA,53.7098,27.9534,"Belarus",9449321,"2020-03-10",2.37469283990415,0.426507424731804,1.61348857221284,3.28066614866414
112,"2020-03-17",NA,"Belarus",36,0,0,0,"BY","BLR",112,NA,NA,53.7098,27.9534,"Belarus",9449321,"2020-03-11",1.72058904793664,0.32516076638441,1.14331892693588,2.41396077567364
112,"2020-03-18",NA,"Belarus",51,0,15,0,"BY","BLR",112,NA,NA,53.7098,27.9534,"Belarus",9449321,"2020-03-12",2.29691076182603,0.350275607360043,1.6622857073768,3.03255245540783
